CustomerID,PhoneNum,Email,,State,Country,Gender,Upd_JoinDate,Upd_LastPurchDate,CustomerSegment,PreferredPaymentMethod,MaritalStatus,Upd_AccCreationDate,AccountStatus,Upd_LastUpdateDate,Updated_Referrer_Id,Domain of mail,Sum of Age,Sum of TotalSpent,Sum of LoyaltyPoints,Sum of PurchaseFrequency,Sum of FeedbackRating,Sum of OrderWise
Cust_6556,266-666-4416,richard.crane@outlook.com,,Maryland,Portugal,Male,23-Oct-24,23-Oct-24,Gold,Credit Card,Married,23-Oct-24,Inactive,23-Sep-24,Cust_3601,outlook.com,27,1208.58,389,4,2.9,6556
Cust_6557,001-701-7495,sandra.johnson@outlook.com,,Alabama,Mali,Other,20-Aug-24,23-Oct-24,Gold,Credit Card,Married,23-Oct-24,Active,09-Jul-24,Cust_2536,outlook.com,44,7636.85,359,6,2.9,6557
Cust_6558,577-2-,colton.stanton@outlook.com,,South Dakota,Montenegro,Female,20-Sep-24,23-Oct-24,Gold,PayPal,Others,26-May-24,Inactive,08-Sep-24,Cust_6558,outlook.com,44,5023.25,71,6,2.4,6558
Cust_6559,196-864-0529,jo.jones@yahoo.com,,Indiana,Samoa,Female,23-Jun-24,31-Aug-24,Others,Credit Card,Married,23-Oct-24,Active,11-Jan-24,Cust_7236,yahoo.com,44,8519.73,20,10,2.2,6559
Cust_6560,838-814-0498,barbara.smith@gmail.com,,Arizona,Slovakia (Slovak Republic),Male,23-Oct-24,11-Mar-24,Bronze,Debit Card,Divorced,23-Oct-24,Active,25-Jun-24,Cust_5138,gmail.com,44,3026.3,250,6,3.6,6560
Cust_6561,131-860-3272,logan.wilkerson@gmail.com,,Arizona,Turkmenistan,Female,21-May-24,12-Jan-24,Platinum,Debit Card,Others,11-Mar-24,Active,05-Mar-24,Cust_6561,gmail.com,52,7572.13,250,8,2.9,6561
Cust_6562,549-845-2228,amy.torres@gmail.com,,New York,Malawi,Female,23-Oct-24,23-Oct-24,Others,Cash,Others,08-Sep-24,Inactive,10-Feb-24,Cust_6562,gmail.com,44,6291.29,174,6,2.9,6562
Cust_6563,358-590-5818,robert.edwards@gmail.com,,Alaska,British Virgin Islands,Male,09-Jun-24,23-Oct-24,Platinum,Credit Card,Married,03-Jun-24,Active,20-Aug-24,Cust_6563,gmail.com,38,9361.74,250,6,4.9,6563
Cust_6564,001-964-6618,kevin.long@yahoo.com,,California,Andorra,Other,23-Oct-24,23-Oct-24,Platinum,Cash,Single,23-Oct-24,Inactive,30-Jan-24,Cust_6564,yahoo.com,61,2216.04,74,6,2.9,6564
Cust_6565,333-479-4145,dwayne.woodward@gmail.com,,Illinois,Pitcairn Islands,Other,28-Jul-24,11-Oct-24,Silver,Cash,Divorced,03-Sep-24,Active,19-Aug-24,Cust_6565,gmail.com,44,7699.5,353,12,2.9,6565
Cust_6566,434-554-5945,emily.dyer@outlook.com,,Maryland,Italy,Female,11-May-24,22-Jul-24,Silver,Debit Card,Divorced,23-Oct-24,Inactive,18-Aug-24,Cust_6566,outlook.com,44,7730.19,9,6,2.8,6566
Cust_6567,735-959-8000,jeremy.edwards@outlook.com,,Hawaii,Gambia,Female,23-Oct-24,08-Jun-24,Others,Credit Card,Married,31-Aug-24,Active,06-Feb-24,Cust_6567,outlook.com,38,6347.97,250,7,2.9,6567
Cust_6568,001-399-7010,kathleen.weeks@gmail.com,,New York,Ireland,Other,23-Oct-24,23-Oct-24,Gold,PayPal,Married,23-Oct-24,Active,10-Jun-24,Cust_6568,gmail.com,44,6639.83,381,6,2.9,6568
Cust_6569,001-552-9361,lindsay.hopkins@gmail.com,,Missouri,Grenada,Male,23-Oct-24,23-Mar-24,Platinum,Cash,Others,08-Jun-24,Active,31-Mar-24,Cust_1637,gmail.com,44,5941.55,250,4,2.9,6569
Cust_6570,539-965-1702,shane.galvan@gmail.com,,Virginia,Iraq,Other,23-Oct-24,23-Oct-24,Others,PayPal,Divorced,23-Oct-24,Inactive,25-Apr-24,Cust_2455,gmail.com,44,6999.19,133,8,2.5,6570
Cust_6571,833-778-7283,jennifer.shah@outlook.com,,Mississippi,Tanzania,Other,26-Aug-24,23-Oct-24,Others,PayPal,Others,23-Oct-24,Inactive,27-Apr-24,Cust_5086,outlook.com,44,1241.38,345,6,2.9,6571
Cust_6572,974-777-1196,michael.davis@gmail.com,,New Hampshire,Bosnia and Herzegovina,Other,14-Sep-24,23-Oct-24,Gold,Debit Card,Single,16-Mar-24,Inactive,22-Jan-24,Cust_3606,gmail.com,18,6577.86,404,7,2.9,6572
Cust_6573,731-924-3551,patrick.thompson@outlook.com,,Nebraska,Bosnia and Herzegovina,Male,23-Oct-24,25-Jul-24,Silver,Debit Card,Others,23-Oct-24,Active,11-Jun-24,Cust_6573,outlook.com,52,9109.18,250,12,2.9,6573
Cust_6574,448-813-0443,molly.collins@gmail.com,,Mississippi,Israel,Female,23-Oct-24,23-Oct-24,Bronze,Credit Card,Single,21-Jan-24,Inactive,08-Sep-24,Cust_5228,gmail.com,44,6142.46,370,3,4.7,6574
Cust_6575,430-328-5610,laura.butler@yahoo.com,,New York,Ecuador,Other,05-Mar-24,23-Oct-24,Silver,Debit Card,Single,23-Oct-24,Active,13-Feb-24,Cust_4168,yahoo.com,18,9196.08,151,8,2.9,6575
Cust_6576,250-481-6577,shawn.horn@yahoo.com,,Maine,Canada,Female,23-Oct-24,04-Oct-24,Bronze,Credit Card,Divorced,23-Oct-24,Active,18-Feb-24,Cust_6576,yahoo.com,40,3053.18,250,6,3.1,6576
Cust_6577,892-543-3429,brandon.campos@gmail.com,,Pennsylvania,Bhutan,Female,23-Oct-24,11-Jan-24,Bronze,Credit Card,Married,23-Oct-24,Active,19-Sep-24,Cust_6577,gmail.com,26,5659.91,70,8,2.9,6577
Cust_6578,489-488-5620,jessica.brown@yahoo.com,,Wyoming,Papua New Guinea,Other,23-Oct-24,23-Oct-24,Silver,Debit Card,Others,15-Feb-24,Inactive,29-May-24,Cust_3742,yahoo.com,44,4846.4,409,6,2.9,6578
Cust_6579,174-584-4564,dawn.gonzales@yahoo.com,,Arkansas,Sao Tome and Principe,Female,04-Feb-24,23-Oct-24,Platinum,Credit Card,Others,23-Oct-24,Inactive,26-Feb-24,Cust_6579,yahoo.com,43,4272.88,133,2,2.9,6579
Cust_6580,700-997-5685,megan.smith@yahoo.com,,Georgia,Ghana,Female,09-May-24,22-Jul-24,Bronze,Debit Card,Married,23-Oct-24,Inactive,01-Feb-24,Cust_6580,yahoo.com,44,3422.96,250,6,2.9,6580
Cust_6581,202-373-8571,william.marks@yahoo.com,,Iowa,Bhutan,Male,23-Oct-24,23-Oct-24,Platinum,PayPal,Divorced,22-Mar-24,Active,06-Aug-24,Cust_6581,yahoo.com,32,4635.32,5,6,2.9,6581
Cust_6582,888-831-7396,brian.miller@outlook.com,,Utah,Rwanda,Male,23-Oct-24,21-Sep-24,Silver,Debit Card,Others,11-Apr-24,Active,05-Jan-24,Cust_6582,outlook.com,26,4975.51,105,6,4.3,6582
Cust_6583,584-4-,leah.hamilton@gmail.com,,California,Mayotte,Male,23-Oct-24,23-Oct-24,Others,Cash,Single,16-Jun-24,Active,28-Sep-24,Cust_6583,gmail.com,65,5111.17,233,7,2.9,6583
Cust_6584,857-942-0537,tonya.martinez@yahoo.com,,Minnesota,Barbados,Female,23-Oct-24,23-Oct-24,Gold,PayPal,Divorced,06-May-24,Inactive,05-Oct-24,Cust_5967,yahoo.com,45,8691.3,133,5,2,6584
Cust_6585,856-796-7375,scott.moreno@yahoo.com,,North Dakota,Qatar,Other,23-Oct-24,28-Aug-24,Silver,Credit Card,Single,29-Mar-24,Active,07-Mar-24,Cust_6585,yahoo.com,57,6962.43,60,11,2.9,6585
Cust_6586,944-711-3269,alicia.shaw@gmail.com,,Rhode Island,Ecuador,Male,27-Feb-24,23-Oct-24,Platinum,Cash,Divorced,23-Oct-24,Active,25-Mar-24,Cust_1051,gmail.com,44,2660.98,250,6,4.2,6586
Cust_6587,192-378-8412,joe.roberts@gmail.com,,Wyoming,Namibia,Male,23-Oct-24,17-Aug-24,Silver,PayPal,Divorced,01-Apr-24,Active,12-Jun-24,Cust_3272,gmail.com,44,9250.84,250,6,2.9,6587
Cust_6588,121-170-2298,nancy.collins@gmail.com,,South Dakota,Poland,Female,17-Sep-24,03-Mar-24,Silver,Credit Card,Single,22-Jan-24,Active,14-Apr-24,Cust_303,gmail.com,61,3058.33,462,4,2.9,6588
Cust_6589,951-636-4491,roger.mccoy@gmail.com,,Connecticut,Swaziland,Other,15-Jun-24,28-May-24,Others,Credit Card,Others,16-Jan-24,Active,02-Jan-24,Cust_6589,gmail.com,44,4043.95,303,6,2.9,6589
Cust_6590,276-554-4939,shawn.hall@yahoo.com,,Pennsylvania,Cameroon,Other,23-Oct-24,23-Oct-24,Others,Cash,Married,23-Oct-24,Active,19-May-24,Cust_8547,yahoo.com,44,3484.83,250,6,4.8,6590
Cust_6591,184-968-9985,alicia.stark@gmail.com,,California,Saint Kitts and Nevis,Female,25-Jul-24,23-Oct-24,Silver,Credit Card,Divorced,23-Oct-24,Active,04-Oct-24,Cust_6591,gmail.com,20,4508.75,374,12,2.9,6591
Cust_6592,180-132-8429,brenda.stevens@outlook.com,,California,Burkina Faso,Other,31-Mar-24,24-Jan-24,Gold,Cash,Others,10-Jun-24,Active,05-Mar-24,Cust_6592,outlook.com,30,224.79,250,6,2.8,6592
Cust_6593,827-279-7922,daniel.williams@outlook.com,,Kentucky,Mali,Male,23-Oct-24,23-Oct-24,Gold,Debit Card,Others,23-Oct-24,Active,15-Sep-24,Cust_280,outlook.com,44,679.99,202,6,2.8,6593
Cust_6594,168-159-0966,anthony.sanchez@yahoo.com,,Wisconsin,Angola,Female,19-Aug-24,23-Oct-24,Gold,Cash,Married,23-Oct-24,Active,01-Jan-24,Cust_6594,yahoo.com,44,7701.17,250,12,3.1,6594
Cust_6595,958-921-7450,veronica.chambers@gmail.com,,Virginia,Guinea,Female,23-Oct-24,10-Apr-24,Silver,PayPal,Others,23-Oct-24,Active,12-Mar-24,Cust_8631,gmail.com,44,6001.98,300,4,2.9,6595
Cust_6596,633-958-6081,keith.smith@gmail.com,,Nebraska,Tanzania,Female,23-Oct-24,23-Oct-24,Others,Cash,Single,23-Oct-24,Active,14-Jan-24,Cust_6596,gmail.com,64,4449.58,113,7,1.2,6596
Cust_6597,163-383-7484,bradley.ward@gmail.com,,Arkansas,Gibraltar,Other,23-Oct-24,23-Oct-24,Silver,Cash,Divorced,04-Oct-24,Inactive,13-Jul-24,Cust_6003,gmail.com,44,7681.87,178,6,3.9,6597
Cust_6598,343-513-0922,victor.robertson@gmail.com,,Oregon,Palau,Other,23-Oct-24,23-Oct-24,Platinum,PayPal,Single,23-Oct-24,Inactive,14-Jan-24,Cust_6598,gmail.com,44,9114.74,388,6,2.9,6598
Cust_6599,001-643-8185,joshua.suarez@outlook.com,,California,Australia,Other,28-Feb-24,17-Feb-24,Gold,Cash,Married,23-Oct-24,Active,20-Sep-24,Cust_8947,outlook.com,42,4969.23,250,9,2.5,6599
Cust_6600,569-212-4624,joshua.reyes@gmail.com,,Maryland,Cote d'Ivoire,Female,23-Oct-24,23-Oct-24,Bronze,PayPal,Others,08-Apr-24,Active,01-Oct-24,Cust_6600,gmail.com,34,313.43,20,12,2.9,6600
Cust_6601,413-529-4108,erin.lester@yahoo.com,,New Mexico,Yemen,Male,23-Oct-24,23-Oct-24,Bronze,Cash,Married,23-Oct-24,Active,23-Jan-24,Cust_6601,yahoo.com,44,4976.97,265,6,4.1,6601
Cust_6602,779-321-7213,megan.waters@gmail.com,,New Jersey,Ghana,Other,23-Oct-24,19-Jul-24,Bronze,Debit Card,Married,05-Jan-24,Inactive,27-Apr-24,Cust_6602,gmail.com,18,3813.2,250,6,1.6,6602
Cust_6603,964-768-9605,brittany.higgins@gmail.com,,Tennessee,Haiti,Other,22-Jul-24,12-Apr-24,Platinum,Cash,Single,23-Oct-24,Inactive,19-Sep-24,Cust_9532,gmail.com,44,2063.56,250,8,4.7,6603
Cust_6604,001-331-2340,lisa.caldwell@yahoo.com,,Florida,Saint Helena,Male,14-Apr-24,25-Sep-24,Silver,Cash,Divorced,05-Jan-24,Active,21-Mar-24,Cust_6604,yahoo.com,52,5347.82,184,7,1.4,6604
Cust_6605,001-793-7626,monica.nelson@gmail.com,,Mississippi,Mexico,Other,23-Oct-24,12-Aug-24,Platinum,Credit Card,Married,15-Jun-24,Inactive,11-Mar-24,Cust_6605,gmail.com,44,2302.72,250,6,4,6605
Cust_6606,001-345-3437,katherine.paul@outlook.com,,Florida,Northern Mariana Islands,Male,05-Oct-24,29-May-24,Others,Credit Card,Others,23-Oct-24,Active,04-Apr-24,Cust_6606,outlook.com,45,5677.95,250,1,2.9,6606
Cust_6607,221-327-1904,kathleen.bennett@gmail.com,,Georgia,Lithuania,Female,23-Oct-24,23-Oct-24,Others,Debit Card,Others,08-Jul-24,Active,17-May-24,Cust_2601,gmail.com,44,9771.12,250,4,4.4,6607
Cust_6608,191-692-6363,brenda.baker@outlook.com,,Hawaii,Kazakhstan,Male,23-Oct-24,24-Jun-24,Platinum,PayPal,Divorced,23-Oct-24,Inactive,16-Sep-24,Cust_8112,outlook.com,52,5634.83,37,6,2.9,6608
Cust_6609,676-825-4895,allison.acosta@gmail.com,,Utah,Uganda,Female,24-Jun-24,23-Oct-24,Others,Credit Card,Married,23-Oct-24,Active,17-Aug-24,Cust_6609,gmail.com,44,5230.14,250,8,2.9,6609
Cust_6610,582-528-9047,sarah.gould@gmail.com,,Oklahoma,Lesotho,Other,18-Sep-24,23-Oct-24,Platinum,Cash,Others,23-Oct-24,Inactive,14-Feb-24,Cust_6610,gmail.com,44,9702.38,250,5,1.1,6610
Cust_6611,653-845-3446,george.duran@outlook.com,,Ohio,Svalbard & Jan Mayen Islands,Male,18-Jul-24,23-Oct-24,Platinum,Cash,Single,07-Jan-24,Active,27-Sep-24,Cust_6611,outlook.com,44,9479.56,253,6,4.5,6611
Cust_6612,149-130-0502,daniel.barron@gmail.com,,Arkansas,Sao Tome and Principe,Female,16-May-24,23-Oct-24,Bronze,Cash,Single,23-Oct-24,Inactive,04-Jul-24,Cust_3083,gmail.com,44,4793.78,250,6,1.6,6612
Cust_6613,461-8-,paul.nguyen@outlook.com,,Massachusetts,Northern Mariana Islands,Female,26-Jul-24,21-Mar-24,Gold,PayPal,Others,23-Oct-24,Active,05-May-24,Cust_1696,outlook.com,59,3094.53,250,4,4.5,6613
Cust_6614,386-702-0568,kristina.collier@yahoo.com,,Colorado,British Virgin Islands,Female,12-Mar-24,23-Oct-24,Silver,PayPal,Others,23-Oct-24,Inactive,11-Sep-24,Cust_7289,yahoo.com,28,5206.53,250,6,1.4,6614
Cust_6615,163-673-2166,ray.spencer@yahoo.com,,Nebraska,Singapore,Female,23-Oct-24,03-Jan-24,Gold,PayPal,Others,23-Oct-24,Active,11-Sep-24,Cust_1985,yahoo.com,44,1501.46,76,5,2.9,6615
Cust_6616,001-692-3296,christian.barnes@yahoo.com,,Texas,Russian Federation,Male,02-Apr-24,03-Sep-24,Bronze,Credit Card,Others,23-Aug-24,Active,14-Feb-24,Cust_6616,yahoo.com,44,5951.01,332,6,2.9,6616
Cust_6617,999-702-8531,melissa.wilson@outlook.com,,New Jersey,Canada,Female,23-Oct-24,23-Oct-24,Others,Credit Card,Divorced,23-Oct-24,Active,17-May-24,Cust_6617,outlook.com,44,5716.44,250,6,2.9,6617
Cust_6618,824-699-9511,ronald.williams@yahoo.com,,Washington,Bermuda,Male,23-Oct-24,23-Oct-24,Bronze,Cash,Others,17-Jun-24,Inactive,26-May-24,Cust_2294,yahoo.com,44,4380.19,250,4,2.9,6618
Cust_6619,144-971-4431,paul.tran@yahoo.com,,Washington,Belgium,Male,26-May-24,23-Oct-24,Silver,Debit Card,Married,23-Oct-24,Inactive,25-Mar-24,Cust_6619,yahoo.com,64,5040.16,219,6,2.9,6619
Cust_6620,366-850-2880,sarah.ray@gmail.com,,Washington,Croatia,Male,23-Oct-24,06-Mar-24,Bronze,PayPal,Single,16-May-24,Active,27-Mar-24,Cust_4407,gmail.com,44,6985.94,396,6,2.9,6620
Cust_6621,652-766-4188,angela.joseph@yahoo.com,,New Jersey,Rwanda,Female,11-Mar-24,23-Oct-24,Silver,Credit Card,Divorced,30-Mar-24,Inactive,12-Jan-24,Cust_4161,yahoo.com,29,8605.57,413,6,1.5,6621
Cust_6622,424-724-3383,gregory.vance@yahoo.com,,Missouri,Brazil,Other,23-Oct-24,23-Oct-24,Platinum,Credit Card,Single,08-Mar-24,Active,04-Jul-24,Cust_5655,yahoo.com,44,4197.53,250,6,3.4,6622
Cust_6623,543-512-6074,sean.morgan@gmail.com,,Vermont,Guadeloupe,Female,30-May-24,04-May-24,Bronze,PayPal,Single,23-Oct-24,Active,11-Apr-24,Cust_6623,gmail.com,46,754.1,250,6,2.9,6623
Cust_6624,001-462-5411,jason.howard@outlook.com,,Washington,Tonga,Other,08-Oct-24,23-Oct-24,Platinum,Debit Card,Others,12-Oct-24,Inactive,02-Sep-24,Cust_8372,outlook.com,44,6182,250,6,1.6,6624
Cust_6625,136-951-1463,harold.diaz@gmail.com,,Oregon,Botswana,Male,23-Oct-24,23-Oct-24,Gold,Credit Card,Single,01-Jun-24,Active,21-Jan-24,Cust_6625,gmail.com,44,3633.6,275,6,2,6625
Cust_6626,001-848-2762,sarah.nunez@outlook.com,,Connecticut,Andorra,Male,23-Oct-24,30-Aug-24,Silver,Debit Card,Divorced,03-Sep-24,Inactive,22-Feb-24,Cust_5412,outlook.com,36,7423.13,250,3,3.9,6626
Cust_6627,183-728-3176,alicia.crawford@outlook.com,,Montana,Liberia,Other,29-Aug-24,26-Aug-24,Bronze,Debit Card,Divorced,24-May-24,Inactive,22-Apr-24,Cust_6627,outlook.com,44,3934.91,196,8,2.9,6627
Cust_6628,633-693-8579,breanna.knight@yahoo.com,,Iowa,Benin,Other,17-Jun-24,15-Oct-24,Platinum,Cash,Single,27-Mar-24,Inactive,30-May-24,Cust_5071,yahoo.com,60,7755.66,170,5,2.9,6628
Cust_6629,852-267-4994,andrea.hughes@outlook.com,,Oregon,Greece,Male,05-Apr-24,23-Oct-24,Bronze,PayPal,Divorced,24-Jan-24,Active,20-Jun-24,Cust_9313,outlook.com,44,2434.79,250,1,2.9,6629
Cust_6630,001-700-6126,crystal.hale@gmail.com,,Arizona,Wallis and Futuna,Male,23-Oct-24,22-Apr-24,Bronze,Cash,Single,23-Oct-24,Active,22-Aug-24,Cust_9461,gmail.com,19,7945.89,129,8,1.2,6630
Cust_6631,647-679-5554,melissa.mcgee@outlook.com,,Kentucky,French Polynesia,Other,23-Oct-24,23-Oct-24,Bronze,Credit Card,Married,23-Oct-24,Active,04-Jun-24,Cust_8088,outlook.com,70,6062.29,284,9,2.9,6631
Cust_6632,772-772-9138,brent.schmidt@yahoo.com,,Wyoming,Netherlands Antilles,Other,20-Sep-24,23-Oct-24,Platinum,Cash,Married,09-Aug-24,Active,09-Mar-24,Cust_5284,yahoo.com,44,7082.2,91,6,2.9,6632
Cust_6633,966-600-5716,julie.garcia@yahoo.com,,Alabama,Anguilla,Male,25-Aug-24,18-Jul-24,Silver,Credit Card,Single,16-Jun-24,Active,13-Apr-24,Cust_6633,yahoo.com,62,8241.83,443,6,2.9,6633
Cust_6634,001-719-4883,maria.navarro@outlook.com,,Hawaii,Morocco,Other,23-Oct-24,23-Oct-24,Gold,PayPal,Single,23-Oct-24,Active,09-Jan-24,Cust_4439,outlook.com,44,5505.2,10,12,2.1,6634
Cust_6635,712-848-4721,mike.kelly@outlook.com,,Illinois,Russian Federation,Female,23-Oct-24,23-Oct-24,Platinum,Credit Card,Single,13-Feb-24,Active,11-Aug-24,Cust_6874,outlook.com,33,3622.27,192,6,3.4,6635
Cust_6636,199-058-8814,dennis.hamilton@outlook.com,,Delaware,Spain,Other,13-Mar-24,13-Mar-24,Bronze,Credit Card,Married,23-Oct-24,Inactive,27-Aug-24,Cust_4524,outlook.com,44,8255.13,448,6,1.4,6636
Cust_6637,697-752-5182,cheyenne.frye@yahoo.com,,Massachusetts,Chad,Other,23-Oct-24,07-Feb-24,Bronze,Cash,Others,23-Oct-24,Inactive,30-Jun-24,Cust_9957,yahoo.com,44,8662.48,475,6,2.9,6637
Cust_6638,178-226-3592,heather.hernandez@outlook.com,,Wyoming,Singapore,Male,23-Oct-24,23-Oct-24,Platinum,Credit Card,Single,23-Oct-24,Active,15-Mar-24,Cust_3430,outlook.com,37,7340.47,95,10,3.9,6638
Cust_6639,995-681-0219,laura.hill@outlook.com,,California,Kyrgyz Republic,Male,23-Oct-24,23-Oct-24,Others,PayPal,Single,23-Oct-24,Active,17-May-24,Cust_4000,outlook.com,44,2406.92,209,8,4.8,6639
Cust_6640,995-347-1501,holly.case@gmail.com,,Tennessee,Ireland,Male,23-Oct-24,23-Oct-24,Platinum,Credit Card,Single,12-Apr-24,Inactive,12-Aug-24,Cust_1073,gmail.com,60,6059.88,250,7,2.9,6640
Cust_6641,282-684-9854,stacy.taylor@gmail.com,,New Mexico,Martinique,Male,17-Jan-24,23-Oct-24,Gold,Debit Card,Divorced,07-Apr-24,Active,02-Aug-24,Cust_7937,gmail.com,59,7119.79,334,6,4.4,6641
Cust_6642,217-444-0376,jasmine.fleming@yahoo.com,,North Dakota,Syrian Arab Republic,Male,23-Oct-24,23-Oct-24,Silver,PayPal,Single,07-Jan-24,Active,09-Feb-24,Cust_6642,yahoo.com,44,5117.03,18,6,4.6,6642
Cust_6643,001-904-7051,abigail.andrade@yahoo.com,,Virginia,South Africa,Male,23-Oct-24,23-Oct-24,Silver,PayPal,Others,07-May-24,Active,04-Oct-24,Cust_6643,yahoo.com,44,4157.82,115,6,4.6,6643
Cust_6644,596-424-3252,zachary.petty@yahoo.com,,Ohio,Comoros,Male,22-Mar-24,02-Sep-24,Bronze,Debit Card,Single,25-Mar-24,Active,08-Jan-24,Cust_6644,yahoo.com,21,8110.87,250,6,2.9,6644
Cust_6645,001-219-4538,william.lindsey@gmail.com,,Illinois,Namibia,Other,23-Feb-24,18-Jun-24,Platinum,Debit Card,Single,10-Mar-24,Active,24-Apr-24,Cust_6645,gmail.com,44,2116.42,12,11,4.7,6645
Cust_6646,604-705-7504,austin.chandler@gmail.com,,West Virginia,Eritrea,Other,23-Oct-24,25-Jun-24,Bronze,Credit Card,Divorced,23-Oct-24,Active,03-Jan-24,Cust_9205,gmail.com,29,9542.7,250,6,2.9,6646
Cust_6647,001-874-6294,robert.morris@gmail.com,,Delaware,Algeria,Female,17-May-24,16-Apr-24,Others,Credit Card,Married,02-Oct-24,Inactive,17-Mar-24,Cust_6647,gmail.com,32,6097.05,165,6,2.9,6647
Cust_6648,491-795-5537,ronald.alexander@yahoo.com,,Minnesota,Liberia,Male,22-Mar-24,23-Oct-24,Others,Debit Card,Others,23-Oct-24,Active,08-Aug-24,Cust_6877,yahoo.com,69,9995.67,449,6,2.9,6648
Cust_6649,862-206-6825,brandon.nelson@gmail.com,,Colorado,Armenia,Female,23-Oct-24,23-Oct-24,Others,Cash,Married,23-Oct-24,Active,01-Sep-24,Cust_8813,gmail.com,44,4182.03,250,6,2.9,6649
Cust_6650,123-580-9885,travis.carney@gmail.com,,Wisconsin,Iraq,Female,23-Oct-24,23-Oct-24,Others,Cash,Others,23-Oct-24,Active,28-Feb-24,Cust_6214,gmail.com,20,7018.98,248,12,2.9,6650
Cust_6651,383-814-3862,matthew.harris@outlook.com,,Pennsylvania,Palestinian Territory,Other,23-Oct-24,29-Mar-24,Silver,Cash,Others,23-Oct-24,Active,20-Jul-24,Cust_6651,outlook.com,44,6833.85,250,6,2.9,6651
Cust_6652,563-637-2201,eric.lopez@yahoo.com,,Tennessee,Marshall Islands,Female,23-Oct-24,23-Oct-24,Gold,Cash,Others,23-Oct-24,Active,26-Feb-24,Cust_6652,yahoo.com,44,4244.28,250,12,2.9,6652
Cust_6653,768-818-4444,charles.franklin@gmail.com,,Montana,Cayman Islands,Male,23-Oct-24,03-Jun-24,Silver,Credit Card,Others,12-Jul-24,Inactive,03-Mar-24,Cust_4251,gmail.com,34,6631.83,250,6,2.8,6653
Cust_6654,126-539-8927,melissa.johnson@gmail.com,,Alabama,Dominican Republic,Other,03-Aug-24,23-Oct-24,Silver,Credit Card,Married,23-Oct-24,Inactive,26-Apr-24,Cust_759,gmail.com,48,5956.82,482,8,2.9,6654
Cust_6655,464-573-7097,tammy.peterson@gmail.com,,Missouri,Papua New Guinea,Male,23-Oct-24,05-Oct-24,Bronze,PayPal,Married,23-Oct-24,Active,10-Aug-24,Cust_2852,gmail.com,38,4998.04,342,7,2.9,6655
Cust_6656,825-327-0106,penny.martin@gmail.com,,New Jersey,Croatia,Male,23-Oct-24,23-Oct-24,Platinum,Cash,Married,23-Oct-24,Inactive,25-Mar-24,Cust_1924,gmail.com,56,4116.56,256,6,3.1,6656
Cust_6657,803-522-5258,amy.compton@gmail.com,,West Virginia,France,Other,23-Oct-24,23-Oct-24,Silver,Debit Card,Married,14-Oct-24,Active,16-Mar-24,Cust_6657,gmail.com,30,8371.93,323,3,2.9,6657
Cust_6658,223-547-2009,andrew.garcia@outlook.com,,Georgia,Faroe Islands,Other,05-Apr-24,26-Jan-24,Bronze,Cash,Divorced,12-Sep-24,Inactive,12-Oct-24,Cust_6658,outlook.com,18,361.48,250,6,2.9,6658
Cust_6659,983-982-5140,samuel.moore@outlook.com,,South Carolina,Lebanon,Male,23-Oct-24,26-Apr-24,Others,PayPal,Single,23-Oct-24,Active,27-Jan-24,Cust_8714,outlook.com,31,9707.28,250,6,3.5,6659
Cust_6660,246-573-9683,bradley.nash@outlook.com,,Pennsylvania,Syrian Arab Republic,Female,23-Oct-24,23-Oct-24,Bronze,Credit Card,Single,23-Oct-24,Active,22-Mar-24,Cust_436,outlook.com,48,7881.98,263,9,2.9,6660
Cust_6661,217-464-6099,nicole.morgan@outlook.com,,Pennsylvania,British Virgin Islands,Other,16-Feb-24,24-May-24,Platinum,Credit Card,Single,23-Oct-24,Active,02-Oct-24,Cust_6661,outlook.com,44,9200.07,308,6,2.9,6661
Cust_6662,532-524-3819,dalton.hunt@gmail.com,,Oklahoma,Argentina,Other,23-Oct-24,23-Oct-24,Bronze,Debit Card,Single,07-Sep-24,Active,13-Jul-24,Cust_6662,gmail.com,32,116.3,346,4,4.6,6662
Cust_6663,163-629-0360,raymond.castaneda@gmail.com,,Texas,Uruguay,Other,25-Sep-24,14-Sep-24,Gold,Cash,Single,23-Oct-24,Inactive,07-Feb-24,Cust_6663,gmail.com,44,3163.32,250,6,1.1,6663
Cust_6664,884-239-7649,kathy.griffith@gmail.com,,Connecticut,Bangladesh,Other,23-Jul-24,23-Oct-24,Bronze,Debit Card,Divorced,23-Oct-24,Inactive,14-Oct-24,Cust_6664,gmail.com,50,7870.6,250,6,2.9,6664
Cust_6665,820-647-2019,mary.hunter@yahoo.com,,South Carolina,Mongolia,Other,10-May-24,24-Jul-24,Others,Debit Card,Single,03-Oct-24,Inactive,31-Aug-24,Cust_6665,yahoo.com,70,1452.93,90,6,1.4,6665
Cust_6666,691-955-7583,robert.hernandez@yahoo.com,,Missouri,Lebanon,Female,29-Jun-24,23-Oct-24,Bronze,Debit Card,Divorced,23-Oct-24,Active,29-Mar-24,Cust_6666,yahoo.com,44,3119.37,250,6,3.9,6666
Cust_6667,399-349-6160,michele.cervantes@yahoo.com,,Arkansas,Swaziland,Male,09-Sep-24,23-Oct-24,Bronze,Credit Card,Others,26-Aug-24,Active,27-Apr-24,Cust_6667,yahoo.com,59,7948.68,202,11,2.9,6667
